session_id,player_id,session_date,platform,country,duration_sec,rounds_played,rounds_won
S0018397,P00799,2024-02-16,android,TR,649,4,3
S0018398,P00799,2024-02-17,android,TR,1771,8,2
S0018399,P00799,2024-02-18,android,TR,2644,4,0
S0018400,P00799,2024-02-19,android,TR,598,4,2
S0018401,P00799,2024-02-19,android,TR,1311,4,1
S0018402,P00799,2024-02-20,android,TR,704,5,2
S0018403,P00799,2024-02-21,android,TR,1405,6,3
S0018404,P00799,2024-02-21,android,TR,1053,1,0
S0018405,P00799,2024-02-22,android,TR,2272,4,2
S0018406,P00799,2024-02-23,android,TR,2001,3,0
S0018407,P00799,2024-02-25,android,TR,3924,6,2
S0018408,P00799,2024-02-25,android,TR,1750,5,3
S0018409,P00799,2024-02-25,android,TR,2215,8,0
S0018410,P00799,2024-02-25,android,TR,1293,1,1
S0018411,P00799,2024-02-25,android,TR,932,8,2
S0018412,P00799,2024-02-27,android,TR,2983,2,0
S0018413,P00799,2024-02-27,android,TR,3812,1,1
S0018414,P00799,2024-02-27,android,TR,2761,1,0
S0018415,P00799,2024-02-28,android,TR,1956,2,1
S0018416,P00799,2024-02-28,android,TR,1007,4,3
S0018417,P00799,2024-02-28,android,TR,3586,2,0
S0018418,P00799,2024-02-28,android,TR,2559,2,0
S0018419,P00799,2024-03-01,android,TR,5400,6,1
S0018420,P00799,2024-03-05,android,TR,904,7,0
S0018421,P00799,2024-03-05,android,TR,3033,7,1
S0018422,P00799,2024-03-05,android,TR,2513,5,0
S0018423,P00799,2024-03-09,android,TR,1472,5,2
S0018424,P00800,2024-03-22,ios,GB,4098,3,1
S0018425,P00800,2024-03-22,ios,GB,2301,3,0
S0018426,P00801,2024-02-28,ios,US,1030,6,1
S0018427,P00801,2024-02-28,ios,US,1684,4,1
S0018428,P00801,2024-02-29,ios,US,1023,5,0
S0018429,P00801,2024-03-01,ios,US,1364,7,1
S0018430,P00801,2024-03-02,ios,US,2758,3,3
S0018431,P00801,2024-03-02,ios,US,3273,7,2
S0018432,P00801,2024-03-03,ios,US,2064,7,3
S0018433,P00801,2024-03-03,ios,US,1152,4,3
S0018434,P00801,2024-03-04,ios,US,2273,6,3
S0018435,P00801,2024-03-04,ios,US,2790,1,1
S0018436,P00801,2024-03-04,ios,US,553,7,3
S0018437,P00801,2024-03-05,ios,US,1938,7,1
S0018438,P00801,2024-03-08,ios,US,1613,7,2
S0018439,P00801,2024-03-08,ios,US,3204,1,0
S0018440,P00801,2024-03-09,ios,US,2278,2,2
S0018441,P00801,2024-03-09,ios,US,2417,5,1
S0018442,P00801,2024-03-09,ios,US,1354,7,2
S0018443,P00801,2024-03-09,ios,US,1809,2,2
S0018444,P00801,2024-03-10,ios,US,3185,1,1
S0018445,P00802,2024-03-31,ios,IN,1739,8,0
S0018446,P00802,2024-03-31,ios,IN,2007,4,2
S0018447,P00802,2024-03-31,ios,IN,719,3,3
S0018448,P00802,2024-03-31,ios,IN,1735,3,3
S0018449,P00802,2024-03-31,ios,IN,540,4,1
S0018450,P00803,2024-01-20,ios,DE,1326,7,3
S0018451,P00803,2024-01-20,ios,DE,1878,1,1
S0018452,P00803,2024-01-20,ios,DE,2864,3,2
S0018453,P00803,2024-01-23,ios,DE,992,3,3
S0018454,P00803,2024-01-23,ios,DE,2262,2,0
S0018455,P00803,2024-01-24,ios,DE,4363,1,1
S0018456,P00803,2024-01-24,ios,DE,1230,7,0
S0018457,P00803,2024-01-24,ios,DE,714,7,1
S0018458,P00803,2024-01-25,ios,DE,2151,4,3
S0018459,P00803,2024-01-26,ios,DE,884,7,2
S0018460,P00803,2024-01-26,ios,DE,1106,5,0
S0018461,P00803,2024-01-26,ios,DE,3146,2,2
S0018462,P00803,2024-01-26,ios,DE,5400,8,1
S0018463,P00803,2024-01-27,ios,DE,991,3,0
S0018464,P00803,2024-01-29,ios,DE,1161,3,0
S0018465,P00803,2024-01-29,ios,DE,1388,7,1
S0018466,P00803,2024-01-31,ios,DE,1301,2,2
S0018467,P00803,2024-01-31,ios,DE,5400,4,1
S0018468,P00803,2024-02-02,ios,DE,1315,1,1
S0018469,P00803,2024-02-02,ios,DE,1432,7,1
S0018470,P00803,2024-02-02,ios,DE,4768,6,2
S0018471,P00803,2024-02-02,ios,DE,2555,7,1
S0018472,P00803,2024-02-02,ios,DE,3266,4,1
S0018473,P00803,2024-02-03,ios,DE,1049,7,1
S0018474,P00803,2024-02-03,ios,DE,1315,5,1
S0018475,P00803,2024-02-03,ios,DE,968,7,3
S0018476,P00803,2024-02-08,ios,DE,2924,4,1
S0018477,P00803,2024-02-11,ios,DE,3771,1,0
S0018478,P00803,2024-02-12,ios,DE,1261,8,0
S0018479,P00803,2024-02-17,ios,DE,1453,4,0
S0018480,P00803,2024-02-17,ios,DE,1491,5,0
S0018481,P00803,2024-02-17,ios,DE,714,8,1
S0018482,P00803,2024-02-20,ios,DE,1206,4,1
S0018483,P00803,2024-03-09,ios,DE,2875,7,3
S0018484,P00803,2024-03-09,ios,DE,1069,2,0
S0018485,P00803,2024-03-09,ios,DE,1911,3,1
S0018486,P00803,2024-03-15,ios,DE,824,4,0
S0018487,P00804,2024-02-25,android,ID,1658,1,0
S0018488,P00804,2024-02-25,android,ID,1289,6,1
S0018489,P00804,2024-02-25,android,ID,868,4,2
S0018490,P00804,2024-02-25,android,ID,2905,4,1
S0018491,P00804,2024-02-26,android,ID,3004,7,2
S0018492,P00804,2024-02-26,android,ID,1010,1,0
S0018493,P00804,2024-02-26,android,ID,1588,2,0
S0018494,P00804,2024-02-28,android,ID,1856,4,3
S0018495,P00804,2024-02-29,android,ID,608,1,0
S0018496,P00804,2024-02-29,android,ID,781,1,0
S0018497,P00804,2024-03-01,android,ID,3911,2,2
S0018498,P00804,2024-03-01,android,ID,954,4,2
S0018499,P00804,2024-03-01,android,ID,3846,7,0
S0018500,P00804,2024-03-01,android,ID,806,7,0
S0018501,P00804,2024-03-02,android,ID,2684,3,0
S0018502,P00804,2024-03-04,android,ID,1499,3,3
S0018503,P00804,2024-03-05,android,ID,1631,1,1
S0018504,P00804,2024-03-06,android,ID,5400,8,3
S0018505,P00804,2024-03-06,android,ID,851,3,3
S0018506,P00804,2024-03-06,android,ID,2583,6,1
S0018507,P00804,2024-03-06,android,ID,2520,7,3
S0018508,P00804,2024-03-11,android,ID,5400,3,0
S0018509,P00804,2024-03-11,android,ID,947,1,0
S0018510,P00804,2024-03-11,android,ID,1241,2,1
S0018511,P00804,2024-03-14,android,ID,2949,4,3
S0018512,P00804,2024-03-14,android,ID,1603,6,1
S0018513,P00804,2024-03-14,android,ID,1369,5,1
S0018514,P00804,2024-03-14,android,ID,3211,1,1
S0018515,P00804,2024-03-18,android,ID,1540,3,3
S0018516,P00805,2024-01-23,ios,MX,1058,1,1
S0018517,P00805,2024-01-23,ios,MX,2795,4,0
S0018518,P00805,2024-01-23,ios,MX,2264,4,3
S0018519,P00805,2024-01-23,ios,MX,1498,2,0
S0018520,P00805,2024-01-24,ios,MX,1456,7,0
S0018521,P00805,2024-01-24,ios,MX,1044,6,0
S0018522,P00805,2024-01-24,ios,MX,2793,1,0
S0018523,P00805,2024-01-24,ios,MX,1456,2,2
S0018524,P00805,2024-01-25,ios,MX,1139,1,1
S0018525,P00805,2024-01-26,ios,MX,836,7,1
S0018526,P00805,2024-01-27,ios,MX,2287,8,2
S0018527,P00805,2024-01-27,ios,MX,1332,3,0
S0018528,P00805,2024-01-28,ios,MX,540,6,2
S0018529,P00805,2024-01-29,ios,MX,878,3,1
S0018530,P00805,2024-01-29,ios,MX,1571,8,2
S0018531,P00805,2024-01-29,ios,MX,1598,3,2
S0018532,P00805,2024-02-01,ios,MX,1562,2,2
S0018533,P00805,2024-02-07,ios,MX,1437,5,3
S0018534,P00805,2024-02-09,ios,MX,745,2,1
S0018535,P00805,2024-02-10,ios,MX,1069,5,3
S0018536,P00805,2024-02-13,ios,MX,3678,8,1
S0018537,P00805,2024-02-13,ios,MX,3366,7,1
S0018538,P00806,2024-03-07,android,FR,2557,1,0
S0018539,P00806,2024-03-07,android,FR,2425,4,0
S0018540,P00806,2024-03-08,android,FR,3111,1,0
S0018541,P00806,2024-03-08,android,FR,922,6,1
S0018542,P00806,2024-03-08,android,FR,1844,1,0
S0018543,P00806,2024-03-08,android,FR,923,3,0
S0018544,P00806,2024-03-08,android,FR,932,5,1
S0018545,P00806,2024-03-09,android,FR,2254,1,1
S0018546,P00806,2024-03-09,android,FR,3190,3,2
S0018547,P00806,2024-03-10,android,FR,1609,1,1
S0018548,P00806,2024-03-12,android,FR,4862,1,1
S0018549,P00806,2024-03-13,android,FR,2053,2,2
S0018550,P00806,2024-03-14,android,FR,1134,2,1
S0018551,P00806,2024-03-16,android,FR,941,8,2
S0018552,P00806,2024-03-16,android,FR,3330,3,1
S0018553,P00806,2024-03-16,android,FR,1952,4,1
S0018554,P00806,2024-03-16,android,FR,2712,5,2
S0018555,P00806,2024-03-18,android,FR,366,6,2
S0018556,P00807,2024-03-24,android,TR,2093,2,2
S0018557,P00807,2024-03-24,android,TR,1330,2,1
S0018558,P00807,2024-03-25,android,TR,783,5,2
S0018559,P00807,2024-03-26,android,TR,1741,4,3
S0018560,P00807,2024-03-28,android,TR,3481,4,0
S0018561,P00807,2024-03-28,android,TR,5400,4,1
S0018562,P00807,2024-03-28,android,TR,2090,2,2
S0018563,P00807,2024-03-28,android,TR,1181,2,2
S0018564,P00807,2024-03-29,android,TR,1139,1,1
S0018565,P00807,2024-03-29,android,TR,3222,2,1
S0018566,P00808,2024-02-04,android,ID,994,1,1
S0018567,P00808,2024-02-05,android,ID,2626,7,2
S0018568,P00808,2024-02-06,android,ID,2156,5,0
S0018569,P00808,2024-02-06,android,ID,2017,7,2
S0018570,P00808,2024-02-06,android,ID,705,1,0
S0018571,P00808,2024-02-06,android,ID,1459,6,2
S0018572,P00808,2024-02-08,android,ID,753,3,1
S0018573,P00808,2024-02-08,android,ID,1270,8,1
S0018574,P00808,2024-02-08,android,ID,3134,5,1
S0018575,P00808,2024-02-10,android,ID,3784,7,3
S0018576,P00808,2024-02-12,android,ID,2055,8,1
S0018577,P00808,2024-02-12,android,ID,1284,5,1
S0018578,P00808,2024-02-12,android,ID,4688,3,2
S0018579,P00808,2024-02-12,android,ID,1273,6,3
S0018580,P00808,2024-02-13,android,ID,914,2,0
S0018581,P00808,2024-02-13,android,ID,2745,4,3
S0018582,P00808,2024-02-14,android,ID,2379,4,1
S0018583,P00808,2024-02-14,android,ID,1305,5,2
S0018584,P00808,2024-02-16,android,ID,1920,2,2
S0018585,P00808,2024-02-16,android,ID,2357,8,0
S0018586,P00808,2024-02-16,android,ID,2043,7,2
S0018587,P00808,2024-02-16,android,ID,2381,7,3
S0018588,P00808,2024-02-16,android,ID,1334,6,3
S0018589,P00808,2024-02-20,android,ID,2479,3,2
S0018590,P00808,2024-02-20,android,ID,1827,8,3
S0018591,P00808,2024-02-23,android,ID,1362,8,2
S0018592,P00808,2024-02-23,android,ID,1560,2,0
S0018593,P00808,2024-02-24,android,ID,1704,7,1
S0018594,P00808,2024-02-24,android,ID,759,7,3
S0018595,P00808,2024-02-24,android,ID,1233,7,1
S0018596,P00808,2024-02-25,android,ID,1879,1,1
S0018597,P00808,2024-02-25,android,ID,803,3,2
S0018598,P00809,2024-03-19,android,US,1246,6,2
S0018599,P00809,2024-03-20,android,US,5400,8,2
S0018600,P00809,2024-03-21,android,US,918,4,1
S0018601,P00809,2024-03-21,android,US,1436,4,3
S0018602,P00810,2024-03-09,android,FR,1096,7,0
S0018603,P00810,2024-03-09,android,FR,1685,2,1
S0018604,P00810,2024-03-09,android,FR,1108,5,3
S0018605,P00810,2024-03-10,android,FR,1562,8,3
S0018606,P00810,2024-03-10,android,FR,1174,2,2
S0018607,P00810,2024-03-10,android,FR,3405,5,2
S0018608,P00810,2024-03-10,android,FR,1898,6,2
S0018609,P00810,2024-03-10,android,FR,990,7,0
S0018610,P00810,2024-03-11,android,FR,2994,8,3
S0018611,P00810,2024-03-11,android,FR,1017,5,0
S0018612,P00810,2024-03-11,android,FR,707,5,0
S0018613,P00810,2024-03-11,android,FR,1804,3,3
S0018614,P00810,2024-03-12,android,FR,5400,4,2
S0018615,P00810,2024-03-13,android,FR,603,3,1
S0018616,P00810,2024-03-13,android,FR,813,8,3
S0018617,P00810,2024-03-14,android,FR,2839,1,1
S0018618,P00810,2024-03-14,android,FR,1229,8,1
S0018619,P00810,2024-03-15,android,FR,2610,6,1
S0018620,P00810,2024-03-15,android,FR,1093,3,3
S0018621,P00811,2024-03-02,android,PH,1968,8,2
S0018622,P00811,2024-03-02,android,PH,5149,4,2
S0018623,P00811,2024-03-03,android,PH,882,8,0
S0018624,P00811,2024-03-04,android,PH,3341,6,2
S0018625,P00812,2024-02-29,android,US,2718,7,3
S0018626,P00812,2024-02-29,android,US,739,4,0
S0018627,P00812,2024-02-29,android,US,2528,3,3
S0018628,P00812,2024-03-01,android,US,1888,6,3
S0018629,P00812,2024-03-02,android,US,1909,7,2
S0018630,P00812,2024-03-03,android,US,2212,7,1
S0018631,P00812,2024-03-03,android,US,1465,3,3
S0018632,P00812,2024-03-04,android,US,1885,3,3
S0018633,P00812,2024-03-04,android,US,2089,4,0
S0018634,P00812,2024-03-05,android,US,2828,8,1
S0018635,P00812,2024-03-05,android,US,723,6,2
S0018636,P00812,2024-03-06,android,US,3922,5,0
S0018637,P00812,2024-03-06,android,US,903,7,1
S0018638,P00812,2024-03-08,android,US,2855,2,0
S0018639,P00812,2024-03-10,android,US,1896,8,3
S0018640,P00812,2024-03-11,android,US,838,3,3
S0018641,P00812,2024-03-11,android,US,2482,5,1
S0018642,P00812,2024-03-11,android,US,1025,8,3
S0018643,P00812,2024-03-11,android,US,3433,3,2
S0018644,P00812,2024-03-12,android,US,1180,2,1
S0018645,P00812,2024-03-13,android,US,737,1,1
S0018646,P00812,2024-03-18,android,US,4538,5,3
S0018647,P00812,2024-03-18,android,US,2015,1,1
S0018648,P00812,2024-03-26,android,US,3042,4,1
S0018649,P00812,2024-03-26,android,US,1084,5,2
S0018650,P00812,2024-03-31,android,US,581,2,2
S0018651,P00812,2024-03-31,android,US,4940,8,0
S0018652,P00812,2024-03-31,android,US,1801,1,0
S0018653,P00812,2024-03-31,android,US,2427,3,0
S0018654,P00812,2024-03-31,android,US,2681,5,0
S0018655,P00813,2024-02-25,android,TR,1478,8,3
S0018656,P00813,2024-02-25,android,TR,2070,6,1
S0018657,P00813,2024-02-26,android,TR,4704,4,2
S0018658,P00813,2024-02-26,android,TR,1773,5,2
S0018659,P00813,2024-02-27,android,TR,3181,7,3
S0018660,P00813,2024-02-28,android,TR,547,4,1
S0018661,P00813,2024-02-28,android,TR,3548,4,0
S0018662,P00813,2024-03-01,android,TR,725,8,3
S0018663,P00813,2024-03-01,android,TR,3313,5,3
S0018664,P00813,2024-03-02,android,TR,2285,4,1
S0018665,P00813,2024-03-02,android,TR,1706,6,3
S0018666,P00813,2024-03-03,android,TR,1703,3,1
S0018667,P00813,2024-03-03,android,TR,1553,3,3
S0018668,P00813,2024-03-04,android,TR,1104,8,3
S0018669,P00813,2024-03-05,android,TR,1597,5,1
S0018670,P00813,2024-03-07,android,TR,5400,8,3
S0018671,P00813,2024-03-07,android,TR,3949,1,0
S0018672,P00813,2024-03-07,android,TR,1072,4,3
S0018673,P00813,2024-03-07,android,TR,2123,2,2
S0018674,P00813,2024-03-08,android,TR,1915,7,1
S0018675,P00813,2024-03-08,android,TR,1660,7,1
S0018676,P00813,2024-03-09,android,TR,990,6,2
S0018677,P00814,2024-03-16,android,TR,2362,2,2
S0018678,P00814,2024-03-17,android,TR,3003,7,3
S0018679,P00814,2024-03-18,android,TR,1096,5,0
S0018680,P00814,2024-03-18,android,TR,5400,5,1
S0018681,P00814,2024-03-19,android,TR,4506,6,0
S0018682,P00814,2024-03-19,android,TR,2512,2,2
S0018683,P00814,2024-03-19,android,TR,863,6,0
S0018684,P00814,2024-03-19,android,TR,2300,3,0
S0018685,P00814,2024-03-20,android,TR,2141,6,1
S0018686,P00814,2024-03-21,android,TR,2459,1,1
S0018687,P00814,2024-03-21,android,TR,4695,2,0
S0018688,P00814,2024-03-21,android,TR,1626,5,1
S0018689,P00814,2024-03-22,android,TR,5400,5,1
S0018690,P00814,2024-03-23,android,TR,2307,8,1
S0018691,P00814,2024-03-23,android,TR,1518,1,0
S0018692,P00814,2024-03-23,android,TR,5400,7,2
S0018693,P00814,2024-03-24,android,TR,2974,4,0
S0018694,P00814,2024-03-24,android,TR,1376,2,1
S0018695,P00814,2024-03-26,android,TR,1901,7,1
S0018696,P00814,2024-03-26,android,TR,2646,3,2
S0018697,P00814,2024-03-26,android,TR,1651,6,2
S0018698,P00814,2024-03-26,android,TR,1959,1,1
S0018699,P00814,2024-03-27,android,TR,1107,6,3
S0018700,P00814,2024-03-28,android,TR,657,5,0
S0018701,P00814,2024-03-28,android,TR,1927,6,1
S0018702,P00814,2024-03-28,android,TR,1966,2,1
S0018703,P00815,2024-02-04,android,IN,2480,7,1
S0018704,P00815,2024-02-04,android,IN,1279,3,1
S0018705,P00815,2024-02-05,android,IN,808,7,3
S0018706,P00815,2024-02-05,android,IN,1013,2,2
S0018707,P00815,2024-02-06,android,IN,3406,8,1
S0018708,P00815,2024-02-06,android,IN,1212,3,3
S0018709,P00815,2024-02-07,android,IN,1386,8,3
S0018710,P00815,2024-02-08,android,IN,1498,7,3
S0018711,P00815,2024-02-08,android,IN,1246,5,0
S0018712,P00815,2024-02-10,android,IN,1192,5,3
S0018713,P00815,2024-02-10,android,IN,1072,7,3
S0018714,P00815,2024-02-11,android,IN,4189,6,1
S0018715,P00815,2024-02-11,android,IN,2719,6,3
S0018716,P00815,2024-02-11,android,IN,3822,1,1
S0018717,P00815,2024-02-13,android,IN,4313,1,1
S0018718,P00815,2024-02-13,android,IN,441,8,3
S0018719,P00815,2024-02-13,android,IN,2221,6,1
S0018720,P00815,2024-02-13,android,IN,1271,1,1
S0018721,P00815,2024-02-14,android,IN,3533,5,3
S0018722,P00815,2024-02-15,android,IN,1158,2,2
S0018723,P00815,2024-02-18,android,IN,960,5,2
S0018724,P00815,2024-02-20,android,IN,764,7,0
S0018725,P00815,2024-02-22,android,IN,1507,1,1
S0018726,P00815,2024-02-22,android,IN,3130,8,2
S0018727,P00815,2024-02-25,android,IN,2108,1,1
S0018728,P00815,2024-03-03,android,IN,878,7,1
S0018729,P00815,2024-03-03,android,IN,5400,7,2
S0018730,P00815,2024-03-04,android,IN,2669,7,1
S0018731,P00815,2024-03-04,android,IN,2882,4,3
S0018732,P00815,2024-03-04,android,IN,3908,2,2
S0018733,P00815,2024-03-06,android,IN,675,6,3
S0018734,P00815,2024-03-08,android,IN,1046,8,0
S0018735,P00816,2024-02-11,android,DE,2962,5,3
S0018736,P00816,2024-02-11,android,DE,1111,2,2
S0018737,P00816,2024-02-11,android,DE,1533,7,3
S0018738,P00816,2024-02-11,android,DE,1725,8,0
S0018739,P00816,2024-02-12,android,DE,840,5,0
S0018740,P00816,2024-02-12,android,DE,1456,2,1
S0018741,P00816,2024-02-14,android,DE,3129,2,0
S0018742,P00816,2024-02-14,android,DE,2800,4,3
S0018743,P00816,2024-02-14,android,DE,3525,4,1
S0018744,P00816,2024-02-14,android,DE,3314,3,0
S0018745,P00816,2024-02-16,android,DE,2306,1,0
S0018746,P00816,2024-02-16,android,DE,2199,4,2
S0018747,P00816,2024-02-17,android,DE,2104,1,1
S0018748,P00816,2024-02-17,android,DE,1241,8,1
S0018749,P00816,2024-02-17,android,DE,974,7,3
S0018750,P00816,2024-02-18,android,DE,1195,7,2
S0018751,P00816,2024-02-19,android,DE,1486,8,0
S0018752,P00816,2024-02-19,android,DE,1219,4,1
S0018753,P00816,2024-02-19,android,DE,2317,8,2
S0018754,P00816,2024-02-22,android,DE,2040,4,3
S0018755,P00816,2024-02-22,android,DE,2176,6,0
S0018756,P00816,2024-02-22,android,DE,2232,6,1
S0018757,P00816,2024-02-22,android,DE,3704,1,0
S0018758,P00816,2024-02-23,android,DE,1798,1,0
S0018759,P00816,2024-02-24,android,DE,3311,8,0
S0018760,P00816,2024-02-24,android,DE,2465,6,0
S0018761,P00816,2024-02-24,android,DE,3560,2,2
S0018762,P00816,2024-02-24,android,DE,4763,3,3
S0018763,P00816,2024-02-24,android,DE,2555,1,0
S0018764,P00816,2024-02-25,android,DE,1924,5,0
S0018765,P00816,2024-02-25,android,DE,1916,4,3
S0018766,P00816,2024-02-25,android,DE,1363,1,1
S0018767,P00816,2024-02-28,android,DE,1336,7,3
S0018768,P00816,2024-02-28,android,DE,3106,4,2
S0018769,P00816,2024-02-29,android,DE,1014,3,3
S0018770,P00816,2024-03-01,android,DE,4764,5,1
S0018771,P00816,2024-03-01,android,DE,1650,8,3
S0018772,P00816,2024-03-03,android,DE,5400,3,1
S0018773,P00816,2024-03-03,android,DE,1192,8,0
S0018774,P00816,2024-03-03,android,DE,2100,2,2
S0018775,P00816,2024-03-04,android,DE,1463,8,2
S0018776,P00816,2024-03-04,android,DE,1123,6,3
S0018777,P00816,2024-03-07,android,DE,3423,2,2
S0018778,P00816,2024-03-07,android,DE,931,4,2
S0018779,P00816,2024-03-08,android,DE,1205,8,0
S0018780,P00816,2024-03-08,android,DE,2570,7,2
S0018781,P00816,2024-03-09,android,DE,2827,2,1
S0018782,P00816,2024-03-09,android,DE,784,1,0
S0018783,P00816,2024-03-09,android,DE,2563,8,3
S0018784,P00816,2024-03-10,android,DE,1953,5,1
S0018785,P00816,2024-03-12,android,DE,1042,5,2
S0018786,P00816,2024-03-12,android,DE,1126,4,2
S0018787,P00817,2024-02-01,android,ID,533,8,1
S0018788,P00817,2024-02-01,android,ID,5066,5,2
S0018789,P00817,2024-02-02,android,ID,3325,4,3
S0018790,P00817,2024-02-02,android,ID,834,3,0
S0018791,P00817,2024-02-03,android,ID,2920,3,1
S0018792,P00817,2024-02-03,android,ID,1281,4,3
S0018793,P00817,2024-02-03,android,ID,3130,3,2
S0018794,P00817,2024-02-03,android,ID,1342,7,3
S0018795,P00817,2024-02-05,android,ID,1453,1,0
S0018796,P00817,2024-02-07,android,ID,1520,7,2
S0018797,P00817,2024-02-08,android,ID,1218,1,0
S0018798,P00817,2024-02-09,android,ID,4186,2,2
S0018799,P00817,2024-02-14,android,ID,3099,6,3
S0018800,P00817,2024-02-14,android,ID,1931,8,3
S0018801,P00817,2024-02-16,android,ID,3343,7,0
S0018802,P00817,2024-02-17,android,ID,681,4,0
S0018803,P00817,2024-02-17,android,ID,865,1,1
S0018804,P00817,2024-02-17,android,ID,2403,4,1
S0018805,P00817,2024-02-19,android,ID,2811,4,3
S0018806,P00817,2024-02-19,android,ID,2138,2,0
S0018807,P00817,2024-02-19,android,ID,584,8,3
S0018808,P00817,2024-02-19,android,ID,955,3,0
S0018809,P00818,2024-01-12,android,US,2321,2,1
S0018810,P00818,2024-01-13,android,US,5400,1,0
S0018811,P00818,2024-01-13,android,US,3754,5,3
S0018812,P00818,2024-01-14,android,US,4658,6,3
S0018813,P00818,2024-01-16,android,US,2216,6,3
S0018814,P00818,2024-01-16,android,US,2207,2,1
S0018815,P00818,2024-01-19,android,US,972,6,2
S0018816,P00818,2024-01-19,android,US,3200,6,0
S0018817,P00818,2024-01-21,android,US,1730,1,0
S0018818,P00818,2024-01-21,android,US,2739,6,1
S0018819,P00818,2024-01-24,android,US,1841,6,2
S0018820,P00818,2024-01-26,android,US,2137,3,1
S0018821,P00818,2024-01-27,android,US,1715,3,2
S0018822,P00818,2024-01-27,android,US,2068,4,0
S0018823,P00818,2024-01-27,android,US,3294,3,2
S0018824,P00818,2024-01-30,android,US,845,4,3
S0018825,P00818,2024-01-30,android,US,738,2,0
S0018826,P00818,2024-01-31,android,US,2334,7,0
S0018827,P00818,2024-01-31,android,US,4291,5,3
S0018828,P00818,2024-01-31,android,US,4992,5,2
S0018829,P00818,2024-01-31,android,US,867,8,1
S0018830,P00818,2024-01-31,android,US,1419,1,0
S0018831,P00818,2024-02-01,android,US,744,8,0
S0018832,P00818,2024-02-08,android,US,1299,5,1
S0018833,P00818,2024-02-08,android,US,3546,4,2
S0018834,P00818,2024-02-08,android,US,1794,8,2
S0018835,P00818,2024-02-08,android,US,1444,4,3
S0018836,P00818,2024-02-09,android,US,2507,2,2
S0018837,P00818,2024-02-12,android,US,1122,7,0
S0018838,P00818,2024-02-12,android,US,4702,4,3
S0018839,P00818,2024-02-12,android,US,1815,4,3
S0018840,P00818,2024-02-20,android,US,1420,2,1
S0018841,P00818,2024-02-20,android,US,2571,4,3
S0018842,P00818,2024-02-20,android,US,3176,5,2
S0018843,P00818,2024-02-20,android,US,4710,8,1
S0018844,P00818,2024-02-25,android,US,1594,3,3
S0018845,P00818,2024-02-27,android,US,3469,4,1
S0018846,P00818,2024-02-27,android,US,1921,3,3
S0018847,P00819,2024-02-05,android,BR,1252,1,0
S0018848,P00819,2024-02-05,android,BR,1134,3,2
S0018849,P00819,2024-02-06,android,BR,936,8,2
S0018850,P00819,2024-02-07,android,BR,1158,1,0
S0018851,P00819,2024-02-07,android,BR,3531,4,2
S0018852,P00819,2024-02-07,android,BR,2762,1,1
S0018853,P00819,2024-02-07,android,BR,858,6,3
S0018854,P00819,2024-02-08,android,BR,634,6,3
S0018855,P00819,2024-02-08,android,BR,927,5,2
S0018856,P00819,2024-02-08,android,BR,1134,2,1
S0018857,P00819,2024-02-09,android,BR,1507,1,0
S0018858,P00819,2024-02-09,android,BR,3654,3,1
S0018859,P00819,2024-02-09,android,BR,1301,5,2
S0018860,P00819,2024-02-09,android,BR,4955,3,1
S0018861,P00819,2024-02-10,android,BR,659,4,1
S0018862,P00819,2024-02-10,android,BR,1466,3,0
S0018863,P00819,2024-02-13,android,BR,2896,1,0
S0018864,P00819,2024-02-14,android,BR,3005,6,3
S0018865,P00819,2024-02-14,android,BR,1478,1,0
S0018866,P00819,2024-02-14,android,BR,3297,1,0
S0018867,P00819,2024-02-14,android,BR,2943,4,0
S0018868,P00819,2024-02-17,android,BR,1200,3,0
S0018869,P00819,2024-02-19,android,BR,2184,3,2
S0018870,P00819,2024-02-20,android,BR,2757,2,2
S0018871,P00819,2024-02-20,android,BR,1253,7,0
S0018872,P00819,2024-02-22,android,BR,4997,2,1
S0018873,P00819,2024-02-22,android,BR,1095,4,3
S0018874,P00819,2024-02-22,android,BR,1971,5,2
S0018875,P00819,2024-02-23,android,BR,854,1,1
S0018876,P00819,2024-02-23,android,BR,1923,4,2
S0018877,P00819,2024-02-23,android,BR,953,7,1
S0018878,P00819,2024-02-23,android,BR,1515,8,3
S0018879,P00819,2024-02-24,android,BR,697,8,3
S0018880,P00819,2024-03-01,android,BR,2921,7,3
S0018881,P00819,2024-03-01,android,BR,2238,5,0
S0018882,P00819,2024-03-02,android,BR,3471,5,1
S0018883,P00819,2024-03-02,android,BR,1467,1,0
S0018884,P00820,2024-02-27,ios,PH,3569,5,1
S0018885,P00820,2024-02-28,ios,PH,1851,2,0
